Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Chen Hongshou ,1598,1652,Plum and Hermit,N/A,Works on Paper,"October 07, 2015",China Guardian Hong Kong,China Guardian Hong Kong 2015 Autumn Auctions - Chinese Painting and Calligraphy from the Four Seas (III),"129,040","193,561",N/A,Bought In
Chen Hongshou ,1598,1652,New Year's Offerings,N/A,Works on Paper,"September 21, 2015",China Guardian  Beijing,43rd China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"2,360","3,934","6,877",Premium
Chen Hongshou ,1598,1652,Buddha,N/A,Works on Paper,"September 21, 2015",China Guardian  Beijing,43rd China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,786,"1,573","2,171",Premium
Chen Hongshou ,1598,1652,Character,N/A,Works on Paper,"September 21, 2015",China Guardian  Beijing,43rd China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,944,"1,888","1,809",Premium
Chen Hongshou ,1598,1652,Calligraphy,N/A,Works on Paper,"September 21, 2015",China Guardian  Beijing,43rd China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"7,868","12,589","9,048",Premium
Chen Hongshou ,1598,1652,Poem in running script; Landscape,N/A,Works on Paper,"July 04, 2015",Xiling Yinshe Hangzhou,2015 Spring Auction,"4,833","8,055","27,792",Premium
Chen Hongshou ,1598,1652,Character and Landscape,N/A,Works on Paper,"June 28, 2015",China Guardian  Beijing,42nd China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"2,419","4,032","5,565",Premium
Chen Hongshou ,1598,1652,Calligraphy,N/A,Works on Paper,"June 06, 2015",Poly International Auction Beijing,Ancient Chinese Paintings and Calligraphy,"3,224","8,060","51,906",Premium
Chen Hongshou ,1598,1652,Figure,1638,Works on Paper,"June 05, 2015",Poly International Auction Beijing,Ancient Chinese Paintings and Calligraphy Evening Sale,"452,262","613,784","520,101",Premium
Chen Hongshou ,1598,1652,Plum and bird,N/A,Works on Paper,"June 04, 2015",Poly International Auction Beijing,A Collection of Ming & Qing Dynasties Sectors from Niyugong,"96,964","161,608",N/A,Bought In
