Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Hxu Wei ,1521,1593,Untitled,N/A,Works on Paper,"October 27, 2013",Poly International Auction Beijing,The 24th Fine Art Auction: Appreciation - Chinese Painting & Calligraphy,"16,440","24,660",N/A,Bought In
Hxu Wei ,1521,1593,Orchid and Rock,N/A,Works on Paper,"September 17, 2013",China Guardian  Beijing,35th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy (II),"3,268","6,536",N/A,Bought In
Hxu Wei ,1521,1593,Two Horses,N/A,Works on Paper,"September 17, 2013",China Guardian  Beijing,35th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy (II),"11,438","16,339","13,153",Premium
Hxu Wei ,1521,1593,Calligraphy in cursive script,N/A,Works on Paper,"June 03, 2013",Poly International Auction Beijing,2013 Spring Auction - Important Collections of Chinese Painting and Calligraphy from an Institution,"293,940","457,240","338,031",Premium
Hxu Wei ,1521,1593,Ink Flowers,N/A,Works on Paper,"May 13, 2013",China Guardian  Beijing,China Guardian 2013 Spring Auctions - Classical Chinese Painting and Calligraphy from A North American Private Collection,"97,560","195,120","280,485",Premium
Hxu Wei ,1521,1593,[Untitled],N/A,Works on Paper,"April 28, 2013",Poly International Auction Beijing,The 22nd Fine Artwork Auction - Classic Chinese Paingings & Calligraphy,N/A,N/A,"8,947",Premium
Hxu Wei ,1521,1593,[Untitled],N/A,Works on Paper,"April 28, 2013",Poly International Auction Beijing,The 22nd Fine Artwork Auction - Classic Chinese Paingings & Calligraphy,N/A,N/A,"5,965",Premium
Hxu Wei ,1521,1593,Calligraphy,N/A,Works on Paper,"March 25, 2013",China Guardian  Beijing,33rd China Guardian Quarterly Auctions - Chinese Painting and Calligraphy XI,"1,608","3,216","1,849",Premium
Hxu Wei ,1521,1593,Orchid And Bamboo,N/A,Works on Paper,"March 25, 2013",China Guardian  Beijing,33rd China Guardian Quarterly Auctions - Chinese Painting and Calligraphy X,"4,824","8,040","162,729",Premium
Hxu Wei ,1521,1593,Duck And Reed,1580,Works on Paper,"December 17, 2012",China Guardian  Beijing,32nd China Guardian Quarterly Auction - Chinese Painting and Calligraphy (V),801,"1,282","2,212",Premium
Hxu Wei ,1521,1593,The plum blossom,N/A,Works on Paper,"December 05, 2012",Council Beijing,Autumn 2012 Auction,"64,200","80,250","73,830",Premium
Hxu Wei ,1521,1593,Untitled,N/A,Works on Paper,"October 29, 2012",Poly International Auction Beijing,The 20th Fine Artwork Auction - Lai Yi - Ancient Paintings & Calligraphies,N/A,N/A,"3,312",Premium
Hxu Wei ,1521,1593,[Untitled],N/A,Works on Paper,"August 12, 2012",Poly International Auction Beijing,The 19th Fine Artwork Auction - Ancient Paintings and Calligraphies from overseas collectors,N/A,N/A,"1,445",Premium
