Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Zhao Zhiqian ,1829,1884,[Untitled],N/A,Works on Paper,"March 23, 2010",Poly International Auction Beijing,10th Fine Arts Auctions- Chinese Painting and Calligraphy I,"5,855","8,783",N/A,Bought In
Zhao Zhiqian ,1829,1884,[Untitled],N/A,Works on Paper,"December 21, 2009",Poly International Auction Beijing,9th Fine Arts Auctions- Chinese Classical Painting And Calligraphies,"1,171","1,757",N/A,Bought In
Zhao Zhiqian ,1829,1884,[Untitled],N/A,Works on Paper,"December 21, 2009",Poly International Auction Beijing,9th Fine Arts Auctions- Chinese Painting and Calligraphy II,732,"1,171",N/A,Bought In
Zhao Zhiqian ,1829,1884,[Untitled],N/A,Works on Paper,"December 21, 2009",Poly International Auction Beijing,9th Fine Arts Auctions- Chinese Painting and Calligraphy II,"2,928","4,392","72,157",Premium
Zhao Zhiqian ,1829,1884,[Untitled],N/A,Works on Paper,"December 20, 2009",Poly International Auction Beijing,9th Fine Arts Auctions- Chinese Painting and Calligraphy I,"3,661","4,393","6,232",Premium
Zhao Zhiqian ,1829,1884,Peaches and swing,N/A,Works on Paper,"December 19, 2009",Xiling Yinshe Hangzhou,2009 Autumn Art- Chinese Painting & Calligraphy of Shanghai Painting School,"87,873","117,164","360,867",Premium
Wu Dacheng ,1835,1902,Painting and calligraphy,N/A,Works on Paper,"December 14, 2009",Council Beijing,Autumn 2009 Auction,"8,054","9,519","9,021",Premium
Zhao Zhiqian ,1829,1884,Calligraphy and painting,1865,Works on Paper,"December 14, 2009",Council Beijing,Autumn 2009 Auction,"51,258","58,581","91,855",Premium
Zhao Zhiqian ,1829,1884,Autumn flower,1859,Works on Paper,"December 14, 2009",Council Beijing,Autumn 2009 Auction,"80,549","87,872",N/A,Bought In
Zhao Zhiqian ,1829,1884,Plant,N/A,Works on Paper,"November 29, 2009",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"103,200","129,000",N/A,Bought In
Zhao Zhiqian ,1829,1884,Flowers and rocks,N/A,Works on Paper,"November 24, 2009",Poly International Auction Beijing,2009 Autumn Auctions- Classical Chinese Painting and Calligraphy (Day Session),"51,238","65,877","57,386",Premium
Zhao Zhiqian ,1829,1884,Flower,N/A,Works on Paper,"November 22, 2009",Poly International Auction Beijing,2009 Autumn Auctions- Classical Chinese Painting and Calligraphy,"117,152","175,728","131,210",Premium
Zhao Zhiqian ,1829,1884,Perennials,1865,Works on Paper,"October 05, 2009",Sotheby's Hong Kong,Fine Chinese Paintings,"232,255","322,577","590,961",Premium
Zhao Zhiqian ,1829,1884,[Untitled],N/A,Works on Paper,"September 13, 2009",Poly International Auction Beijing,2009 Mid-Summer & 8th Fine Arts Auction- Chinese Paintings and Calligraphies Collection from Oversea,"1,464","2,929",N/A,
Zhao Zhiqian ,1829,1884,[Untitled],1870,Works on Paper,"September 13, 2009",Poly International Auction Beijing,2009 Mid-Summer & 8th Fine Arts Auction- Chinese Paintings and Calligraphies Collection from Oversea,"2,196","3,661",N/A,
Zhao Zhiqian ,1829,1884,[Untitled],1868,Works on Paper,"September 13, 2009",Poly International Auction Beijing,2009 Mid-Summer & 8th Fine Arts Auction- Chinese Paintings and Calligraphies Collection from Oversea,"2,196","3,661",N/A,
