Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Zheng Xie ,1693,1765,Calligraphy in Running Script,N/A,Works on Paper,"September 15, 2016",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"20,000","26,000","37,500",Premium
Zheng Xie ,1693,1765,Bamboo and Rock,N/A,Works on Paper,"September 13, 2016",Christie's New York,Fine Chinese Paintings,"70,000","130,000","87,500",Premium
Attributed to Zheng Xie ,1693,1765,Bamboo and orchid,N/A,Works on Paper,"September 10, 2016",Golden State Auction Gallery San Francisco,"Fine Asian Works of Art, Fine Painting, and Calligraphy","1,500","2,500","2,600",Hammer
Attributed to Zheng Xie ,1693,1765,Plum flower,N/A,Works on Paper,"June 27, 2016",Golden State Auction Gallery San Francisco,"Fine Asian Works of Art, Fine Painting, and Calligraphy","2,500","5,000",N/A,Bought In
Zheng Xie ,1693,1765,Orchid,N/A,Works on Paper,"June 18, 2016",China Guardian  Beijing,46th China Guardian Quarterly Auction - Chinese Painting and Calligraphy (II),"1,215","2,278",N/A,Bought In
Zheng Xie ,1693,1765,Orchid and Rock,N/A,Works on Paper,"June 18, 2016",China Guardian  Beijing,46th China Guardian Quarterly Auction - Chinese Painting and Calligraphy (II),"4,556","9,113",N/A,Bought In
Zheng Xie ,1693,1765,Bamboo and Rock,N/A,Works on Paper,"June 18, 2016",China Guardian  Beijing,46th China Guardian Quarterly Auction - Chinese Painting and Calligraphy (II),759,"1,215",759,Premium
Zheng Xie ,1693,1765,Bamboo and Rock,N/A,Works on Paper,"June 18, 2016",China Guardian  Beijing,46th China Guardian Quarterly Auction - Chinese Painting and Calligraphy (II),455,911,"10,328",Premium
Zheng Xie ,1693,1765,Bamboo and Rock,N/A,Works on Paper,"June 18, 2016",China Guardian  Beijing,46th China Guardian Quarterly Auction - Chinese Painting and Calligraphy (II),455,911,"1,063",Premium
Zheng Xie ,1693,1765,Calligraphy,N/A,Works on Paper,"June 18, 2016",China Guardian  Beijing,46th China Guardian Quarterly Auction - Chinese Painting and Calligraphy (II),"3,037","6,075","8,809",Premium
Zheng Xie ,1693,1765,Calligraphy,N/A,Works on Paper,"June 18, 2016",China Guardian  Beijing,46th China Guardian Quarterly Auction - Chinese Painting and Calligraphy (II),"2,278","3,797",N/A,Bought In
Zheng Xie ,1693,1765,Calligraphy,N/A,Works on Paper,"June 18, 2016",China Guardian  Beijing,46th China Guardian Quarterly Auction - Chinese Painting and Calligraphy (II),455,911,"1,822",Premium
