Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Yang Wencong ,1596,1646,Mountain landscape,1638,Works on Paper,"March 17, 2015",Christie's New York,Fine Chinese Paintings,"30,000","40,000",N/A,Bought In
Yang Wencong ,1596,1646,Character and Landscape,N/A,Works on Paper,"December 21, 2014",China Guardian  Beijing,40th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"1,608","3,217",N/A,Bought In
Yang Wencong ,1596,1646,Landscape,1636,Works on Paper,"December 15, 2014",Hosane Shanghai,2014 Autumn Auction,"4,845","6,460","24,144",Premium
Yang Wencong ,1596,1646,Orchid and Rock,1642,Works on Paper,"November 22, 2014",China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Classical Chinese Painting and Calligraphy,"195,840","359,040","225,216",Premium
Yang Wencong ,1596,1646,Fans,N/A,Works on Paper,"November 21, 2014",China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Zhizhai?s Collection Letters and Transcripts,"3,264","4,896",N/A,Bought In
Yang Wencong ,1596,1646,Landscape,N/A,Works on Paper,"September 22, 2014",China Guardian  Beijing,39th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"4,884","9,768",N/A,Bought In
Lan Ying ,1585,1664,"Bird, Plum Blossom And Rock",N/A,Works on Paper,"September 18, 2014",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"160,000","200,000",N/A,Bought In
Yang Wencong ,1596,1646,Landscape,N/A,Works on Paper,"June 26, 2014",Hosane Shanghai,2014 Spring Auction,"6,428","9,642",N/A,Bought In
Yang Wencong ,1596,1646,Landscape,1629,Works on Paper,"May 25, 2014",Bonhams Hong Kong,Chinese Paintings and Calligraphy,"25,800","51,600",N/A,Bought In
Yang Wencong ,1596,1646,Landscape,1633,Works on Paper,"May 25, 2014",Bonhams Hong Kong,Chinese Paintings and Calligraphy,N/A,N/A,"32,250",Premium
Yang Wencong ,1596,1646,Landscape painted for Zhou Gongliang,N/A,Works on Paper,"April 06, 2014",Poly International Auction Hong Kong,Classical Chinese Paintings and Calligraphy,"77,339","103,119","207,528",Premium
Yang Wencong ,1596,1646,Landscape,1640,Works on Paper,"March 20, 2014",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"25,000","35,000","125,000",Premium
Yang Wencong ,1596,1646,Landscape,N/A,Works on Paper,"December 04, 2013",Poly International Auction Beijing,2013 Autumn Auction: Classical Chinese Paintings and Calligraphy,"41,050","57,470",N/A,Bought In
Yang Wencong ,1596,1646,Landscape,1633,Works on Paper,"September 19, 2013",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"8,000","10,000","10,625",Premium
Yang Wencong ,1596,1646,Untitled,N/A,Works on Paper,"July 28, 2013",Poly International Auction Beijing,The 23rd Fine Arts Auction: Extension - Classic Chinese Painings & Calligraphy,N/A,N/A,"4,123",Premium
Yang Wencong ,1596,1646,Landscape,N/A,Works on Paper,"June 03, 2013",Poly International Auction Beijing,2013 Spring Auction - Classical Chinese Paintings and Calligraphy Evening Sale,"326,600","457,240",N/A,Bought In
Yang Wencong ,1596,1646,Landscape,1627,Works on Paper,"June 03, 2013",Poly International Auction Beijing,2013 Spring Auction - The Collection of Fan Paintings of Xiaowanliu Hall Evening Sale,"32,660","65,320","90,141",Premium
Yang Wencong ,1596,1646,Landscape,N/A,Works on Paper,"June 03, 2013",Poly International Auction Beijing,2013 Spring Auction - The Collection of Fan Paintings of Xiaowanliu Hall Evening Sale,"32,660","81,650","116,432",Premium
Yang Wencong ,1596,1646,[Untitled],N/A,Works on Paper,"April 28, 2013",Poly International Auction Beijing,The 22nd Fine Artwork Auction - Classic Chinese Paingings & Calligraphy,N/A,N/A,"1,118",Premium
Lan Ying ,1585,1664,Flowers and birds,N/A,Works on Paper,"April 06, 2013",Poly International Auction Hong Kong,2013 Spring Auction,"57,960","70,840","140,714",Hammer
Yang Wencong ,1596,1646,Landscape,1630,Works on Paper,"December 17, 2012",China Guardian  Beijing,32nd China Guardian Quarterly Auction - Chinese Painting and Calligraphy (V),480,961,"1,290",Premium
Yang Wencong ,1596,1646,Landscape,N/A,Works on Paper,"December 17, 2012",China Guardian  Beijing,32nd China Guardian Quarterly Auction - Chinese Painting and Calligraphy (V),"1,282","1,923","1,474",Premium
Yang Wencong ,1596,1646,Landscape,N/A,Works on Paper,"December 17, 2012",China Guardian  Beijing,32nd China Guardian Quarterly Auction - Chinese Painting and Calligraphy (V),"2,885","4,488",N/A,Bought In
Yang Wencong ,1596,1646,Landscape,N/A,Works on Paper,"December 05, 2012",Poly International Auction Beijing,2012 Autumn Auction - Classical Chinese Paintings and Calligraphies,"88,275","128,400",N/A,Bought In
Yang Wencong ,1596,1646,Watching the Waterfall,1633,Works on Paper,"November 26, 2012",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"25,800","38,700","32,250",Premium
Yang Wencong ,1596,1646,Lake and Mountains,N/A,Works on Paper,"November 26, 2012",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"19,350","25,800","51,600",Premium
Yang Wencong ,1596,1646,A Breezy Night,1644,Works on Paper,"November 26, 2012",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"38,700","51,600","180,600",Premium
Yang Wencong ,1596,1646,Plum,1638,Works on Paper,"September 17, 2012",China Guardian  Beijing,31st China Guardian Quarterly Auction - Chinese Painting and Calligraphy VI,474,948,"19,987",Premium
Yang Wencong ,1596,1646,[Untitled],N/A,Works on Paper,"August 12, 2012",Poly International Auction Beijing,The 19th Fine Artwork Auction - Ancient Paintings and Calligraphies from overseas collectors,N/A,N/A,"3,613",Premium
Yang Wencong ,1596,1646,Landscape,N/A,Works on Paper,"June 18, 2012",China Guardian  Beijing,30th China Guardian Quarterly Auction - Chinese Painting and Calligraphy VII,"15,720","31,440",N/A,Bought In
Yang Wencong ,1596,1646,Landscape,1635,Works on Paper,"June 05, 2012",Poly International Auction Beijing,2012 Spring Auction - Ancient Chinese Paintings and Calligraphies Day Sale,"3,142","7,854","3,613",Premium
Yang Wencong ,1596,1646,Landscape,N/A,Works on Paper,"June 05, 2012",Poly International Auction Beijing,2012 Spring Auction - Ancient Chinese Paintings and Calligraphies Day Sale,"18,852","28,277",N/A,Bought In
Yang Wencong ,1596,1646,Landscape,1643,Works on Paper,"May 31, 2012",Council Beijing,Spring 2012 Auction,"39,325","47,190",N/A,Bought In
Yang Wencong ,1596,1646,Landscape,N/A,Works on Paper,"May 31, 2012",Council Beijing,Spring 2012 Auction,"235,950","251,680",N/A,Bought In
Yang Wencong ,1596,1646,Fishing Alone In The Winter; Poem In Running Script,N/A,Works on Paper,"March 22, 2012",Sotheby's New York,Fine Classical Chinese Paintings,"60,000","80,000",N/A,Bought In
Yang Wencong ,1596,1646,[Untitled],N/A,Works on Paper,"January 09, 2012",Poly International Auction Beijing,The 17th Fine Artwork Auction- Chinese Painting and Calligraphy Part I,"7,920","11,088",N/A,Bought In
Yang Wencong ,1596,1646,[Untitled],N/A,Works on Paper,"October 25, 2011",Poly International Auction Beijing,The 16th Fine Artwork Auction- Chinese Painting and Calligraphy Part V,N/A,N/A,N/A,Bought In
Yang Wencong ,1596,1646,Landscape,1632,Works on Paper,"September 17, 2011",China Guardian  Beijing,27th China Guardian Quarterly Auction,"1,565","3,130","3,959",Premium
Yang Wencong ,1596,1646,Landscape,1634,Works on Paper,"June 18, 2011",China Guardian  Beijing,26th China Guardian Quarterly Auction,463,927,N/A,Bought In
Yang Wencong ,1596,1646,Landscape,N/A,Works on Paper,"June 18, 2011",China Guardian  Beijing,26th China Guardian Quarterly Auction,"1,854","3,400",N/A,Bought In
Yang Wencong ,1596,1646,Landscape and character,1629,Works on Paper,"June 18, 2011",China Guardian  Beijing,26th China Guardian Quarterly Auction,"23,184","38,640","39,103",Premium
Yang Wencong ,1596,1646,Landscape,N/A,Works on Paper,"June 05, 2011",Poly International Auction Beijing,2011 Spring Auction- Classical Chinese Paintings And Calligraphy,"92,599","123,466",N/A,Bought In
Yang Wencong ,1596,1646,Red Plum Among Auspicious Cloud,N/A,Works on Paper,"November 21, 2010",China Guardian  Beijing,2010 Autumn Auctions -Treasures Through Six Generations -Classical Chinese Painting And Calligraphy from the Weng Collection,"120,456","150,571",N/A,Bought In
Lan Ying ,1585,1664,Hanging scroll,N/A,Works on Paper,"November 20, 2010",Poly International Auction Beijing,"12th Fine Arts Auction, Chinese Ancient Paintings & Calligraphy (I) The Collection of DiJiuYanZhai & Overseas","66,268","82,835","134,946",Premium
Yang Wencong ,1596,1646,A hermit beside the river,N/A,Works on Paper,"July 03, 2010",Xiling Yinshe Hangzhou,2010 Spring Auctions- Chinese Classical Painting & Calligraphy,"118,152","177,229","132,331",Premium
Yang Wencong ,1596,1646,Orchis with stones,1628,Works on Paper,"June 04, 2010",Council Beijing,Spring 2010 Auction,"5,859","7,324","12,304",Premium
Yang Wencong ,1596,1646,[Untitled],N/A,Works on Paper,"March 24, 2010",Poly International Auction Beijing,10th Fine Arts Auctions- Chinese Classical Painting And Calligraphies,N/A,N/A,330,Premium
Yang Wencong ,1596,1646,[Untitled],1642,Works on Paper,"December 21, 2009",Poly International Auction Beijing,9th Fine Arts Auctions- Chinese Classical Painting And Calligraphies,"11,713","17,570","13,119",Premium
Lan Ying ,1585,1664,[Untitled],N/A,Works on Paper,"December 21, 2009",Poly International Auction Beijing,9th Fine Arts Auctions- Chinese Classical Painting And Calligraphies,732,"1,171","63,957",Premium
Yang Wencong ,1596,1646,Landscapes,N/A,Works on Paper,"May 26, 2009",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"15,480","19,350",N/A,Bought In
Yang Wencong ,1596,1646,Autumn Mountain and Flowing Fountain,1642,Works on Paper,"December 05, 2008",Poly International Auction Beijing,2008 Autumn Auction- Chinese Ancient Painting and Calligraphy,"50,912","65,459",N/A,Bought In
Yang Wencong ,1596,1646,Strolling along the river,N/A,Works on Paper,"May 21, 2008",Council Beijing,Spring 2008 Auction,"6,466","7,902","9,977",Premium
Yang Wencong ,1596,1646,"Plum, orchid and bamboo",N/A,Works on Paper,"December 19, 2007",Xiling Yinshe Hangzhou,2007 Autumn Art- Chinese Classical Painting and Calligraphy (Ming Dynasty and before),"4,069","8,139","22,789",Premium
Yang Wencong ,1596,1646,Landscape of Serenity,1643,Works on Paper,"November 26, 2007",Christie's Hong Kong,Fine Chinese Classical Paintings & Calligraphy,"2,572","3,857","17,682",Premium
Yang Wencong ,1596,1646,Sitting alone in the mountain retreat,1640,Works on Paper,"November 07, 2007",Sotheby's London,The Mu-Fei Collection of Chinese Paintings,"6,312","10,521",N/A,Bought In
Wang Shimin ,1592,1680,Landscape painting with the four friends,1638,Works on Paper,"July 21, 2007",Xiling Yinshe Hangzhou,2007 Spring Art- Chinese Classical Painting and Calligraphy,"792,318","1,188,477","1,743,099",Premium
Yang Wencong ,1596,1646,Landscape,N/A,Works on Paper,"June 02, 2007",Council Beijing,Spring 2007 Auction,"10,459","13,074","12,944",Premium
Yang Wencong ,1596,1646,Landscape of serenity,1643,Works on Paper,"November 27, 2006",Christie's Hong Kong,Fine Classical Chinese Paintings & Calligraphy,"2,570","3,855","8,995",Hammer
Yang Wencong ,1596,1646,Fishing alone in winter,N/A,Works on Paper,"November 01, 2004",Christie's Hong Kong,"Dragon & Phoenix, 800 Years of Patronage","32,134","38,561","32,134",Hammer
Yang Wencong ,1596,1646,Secluded cottage by the stream,1640,Works on Paper,"April 25, 2004",Christie's Hong Kong,Fine Classical Chinese Paintings & Calligraphy,"7,698","10,264","7,056",Hammer
