Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Tang Yin ,1470,1523,[Untitled],N/A,Works on Paper,"September 13, 2009",Poly International Auction Beijing,2009 Mid-Summer & 8th Fine Arts Auction- Chinese Classical Paintings and Calligraphies,"4,393","7,322","42,646",Premium
Tang Yin ,1470,1523,Peony,N/A,Works on Paper,"June 25, 2009",Council Beijing,Spring 2009 Auction,"51,211","58,527","75,383",Premium
Tang Yin ,1470,1523,Running Script Calligraphy,1513,Works on Paper,"May 26, 2009",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"51,600","77,400","134,160",Premium
Tang Yin ,1470,1523,Apricot Blossom on Nuji Mountain,N/A,Works on Paper,"May 26, 2009",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"193,500","258,000",N/A,Bought In
Attributed to Tang Yin ,1470,1523,Listening to the Sound of Pine,N/A,Works on Paper,"May 26, 2009",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"19,350","25,800",N/A,Bought In
Tang Yin ,1470,1523,A Fisherman Going Home,1521,Works on Paper,"December 05, 2008",Poly International Auction Beijing,2008 Autumn Auction- Chinese Ancient Painting and Calligraphy,"4,363","7,273","3,258",Premium
Tang Yin ,1470,1523,A Lady,N/A,Works on Paper,"December 05, 2008",Poly International Auction Beijing,2008 Autumn Auction- Chinese Ancient Painting and Calligraphy,"7,273","11,637",N/A,Bought In
Tang Yin ,1470,1523,Playing Zither in the Mountain,N/A,Works on Paper,"December 02, 2008",Christie's Hong Kong,Important Chinese Classical Paintings: Property of the Ping Y Tai Foundation,"580,500","774,000","466,980",Premium
Tang Yin ,1470,1523,Hermit beside pine tree,N/A,Works on Paper,"June 28, 2008",Xiling Yinshe Hangzhou,2008 Spring Auctions- Chinese Classical Calligraphy and Painting?Ming Dynasty?,"116,587","174,880","142,003",Premium
Tang Yin ,1470,1523,Landscape,N/A,Works on Paper,"May 30, 2008",Poly International Auction Beijing,2008 Spring Auctions - Chinese Ancient Painting and Calligraphy Auction I,"172,885","259,328",N/A,Bought In
Tang Yin ,1470,1523,Flower and stone,N/A,Works on Paper,"May 30, 2008",Poly International Auction Beijing,2008 Spring Auctions-Chinese Ancient Painting and Calligraphy Auction II,"86,442","115,257","96,816",Premium
Tang Yin ,1470,1523,Illustration of Lan Ting,N/A,Works on Paper,"May 30, 2008",Poly International Auction Beijing,2008 Spring Auctions-Chinese Ancient Painting and Calligraphy Auction II,"172,885","259,328","185,564",Premium
Tang Yin ,1470,1523,Landscape and calligraphy,N/A,Works on Paper,"May 30, 2008",Poly International Auction Beijing,2008 Spring Auctions-Chinese Ancient Painting and Calligraphy Auction II,"259,328","403,400","290,448",Premium
Tang Yin ,1470,1523,Playing game,N/A,Works on Paper,"May 30, 2008",Poly International Auction Beijing,2008 Spring Auctions-Chinese Ancient Painting and Calligraphy Auction II,"115,257","172,885","127,474",Premium
Attributed to Tang Yin ,1470,1523,Lofty Scholar of Chong Shan,N/A,Works on Paper,"May 26, 2008",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"25,640","38,460","462,481",Premium
Attributed to Tang Yin ,1470,1523,Untitled,N/A,Circa 1400 Works on Paper,"April 06, 2008","Versailles Encheres - Perrin, Royere et Lajeunesse Versailles",Tableaux anciens et modernes - Meubles et objets d'art,"9,441","12,588","23,172",Premium
Tang Yin ,1470,1523,Visiting a hermit in the remote mountains,N/A,Works on Paper,"December 19, 2007",Xiling Yinshe Hangzhou,2007 Autumn Art- Chinese Classical Painting and Calligraphy (Ming Dynasty and before),"81,391","108,521","91,158",Premium
Tang Yin ,1470,1523,A lady by window,N/A,Works on Paper,"November 30, 2007",Poly International Auction Beijing,2007 Autumn Auctions- Chinese Ancient Paintings and Calligraphies,"1,081,373","1,622,060","1,968,099",Premium
Tang Yin ,1470,1523,A recluse,N/A,Works on Paper,"November 30, 2007",Poly International Auction Beijing,2007 Autumn Auctions- Chinese Ancient Paintings and Calligraphies,"162,206","243,309","181,670",Premium
Tang Yin ,1470,1523,Life in mountain and river,N/A,Works on Paper,"November 30, 2007",Poly International Auction Beijing,2007 Autumn Auctions- Chinese Ancient Paintings and Calligraphies,"40,551","67,585",N/A,Bought In
Tang Yin ,1470,1523,Old Trees in the Forest,N/A,Works on Paper,"November 26, 2007",Christie's Hong Kong,Fine Chinese Classical Paintings & Calligraphy,"192,900","257,199","877,502",Premium
Attributed to Tang Yin ,1470,1523,Landscape,N/A,Works on Paper,"November 07, 2007",Sotheby's London,The Mu-Fei Collection of Chinese Paintings,"2,104","4,208","28,827",Premium
Attributed to Tang Yin ,1470,1523,Equestrian figure in a landscape,N/A,Works on Paper,"November 07, 2007",Sotheby's London,The Mu-Fei Collection of Chinese Paintings,"2,104","4,208","114,678",Premium
Attributed to Tang Yin ,1470,1523,Erotisches Albumblatt mit jungem Liebespaar,N/A,Works on Paper,"October 24, 2007",im Kinsky Kunst Auktionen Vienna,Asiatika,"113,888","213,540",N/A,Bought In
Tang Yin ,1470,1523,Figure,N/A,Works on Paper,"May 31, 2007",Poly International Auction Beijing,2007 Spring Auctions- Chinese Ancient Paintings and Calligraphy,"65,346","78,415","86,256",Premium
Tang Yin ,1470,1523,Playing game,N/A,Works on Paper,"May 31, 2007",Poly International Auction Beijing,2007 Spring Auctions- Chinese Ancient Paintings and Calligraphy,"78,415","104,553","83,381",Premium
Tang Yin ,1470,1523,Figures,N/A,Works on Paper,"May 31, 2007",Poly International Auction Beijing,2007 Spring Auctions- Chinese Ancient Paintings and Calligraphy,"65,346","91,484","69,005",Premium
Tang Yin ,1470,1523,Plum,N/A,Works on Paper,"May 31, 2007",Poly International Auction Beijing,2007 Spring Auctions- Chinese Ancient Paintings and Calligraphy,"313,660","392,076",N/A,Bought In
Tang Yin ,1470,1523,Plum,N/A,Works on Paper,"May 31, 2007",Poly International Auction Beijing,2007 Spring Auctions- Chinese Ancient Paintings and Calligraphy,"104,553","130,692",N/A,Bought In
Tang Yin ,1470,1523,Painting and calligraphy,1510,Works on Paper,"May 31, 2007",Poly International Auction Beijing,2007 Spring Auctions- Chinese Ancient Paintings and Calligraphy,"235,245","261,384","244,394",Premium
Attributed to Tang Yin ,1470,1523,Scholastic gathering at the orchid pavilion,1513,Works on Paper,"November 27, 2006",Christie's Hong Kong,Fine Classical Chinese Paintings & Calligraphy,"7,710","10,280","6,425",Hammer
Attributed to Tang Yin ,1470,1523,Hanging scroll depicting bird on tree,N/A,Works on Paper,"August 06, 2006",Auctions by the Bay Alameda,Estate Auction,N/A,N/A,950,Hammer
Attributed to Tang Yin ,1470,1523,Two sages seated beneath pine trees with three young acolytes close by,N/A,Works on Paper,"July 12, 2006",Sotheby's London,Chinese Ceramics & Works of Art,"5,503","9,173","5,503",Hammer
Style of Tang Yin ,1470,1523,Gathering in the snow,N/A,Works on Paper,"May 29, 2006",Christie's Hong Kong,Fine Classical Chinese Paintings & Calligraphy,"12,900","15,480","25,800",Hammer
Tang Yin ,1470,1523,Fishing under willow tree,N/A,Works on Paper,"November 28, 2005",Christie's Hong Kong,Classical Chinese Paintings & Calligraphy,"154,800","193,500","348,300",Hammer
Attributed to Tang Yin ,1470,1523,Landscapes,N/A,Works on Paper,"November 28, 2005",Christie's Hong Kong,Classical Chinese Paintings & Calligraphy,"15,480","19,350","64,500",Hammer
Tang Yin ,1470,1523,Landscape in mist,N/A,Works on Paper,"May 30, 2005",Christie's Hong Kong,Fine Classical Chinese Paintings & Calligraphy,"77,039","102,719","179,759",Hammer
Attributed to Tang Yin ,1470,1523,Landscapes,1521,Works on Paper,"May 30, 2005",Christie's Hong Kong,Fine Classical Chinese Paintings & Calligraphy,"19,259","25,679","70,619",Hammer
Tang Yin ,1470,1523,Birds on bamboo branches,N/A,Works on Paper,"April 25, 2004",Christie's Hong Kong,Fine Classical Chinese Paintings & Calligraphy,"5,773","8,339","7,698",Hammer
Tang Yin ,1470,1523,Hibiscus,N/A,Works on Paper,"October 26, 2003",Christie's Hong Kong,Fine Classical Chinese Paintings & Calligraphy,N/A,N/A,"5,168",Hammer
Tang Yin ,1470,1523,Enjoying the evening breeze on fishing boat,N/A,Works on Paper,"October 26, 2003",Christie's Hong Kong,Fine Classical Chinese Paintings & Calligraphy,N/A,N/A,"77,520",Hammer
Style of Tang Yin ,1470,1523,Two crows by stream,N/A,Works on Paper,"June 08, 2001",Kunsthaus Lempertz Cologne,Asian Art,N/A,N/A,"2,610",Hammer
Attributed to Tang Yin ,1470,1523,Swift stream beneath ancient pine,N/A,Works on Paper,"March 22, 1999",Christie's New York,"Fine Chinese Ceramics, Paintings & Works of Art","15,000","20,000","170,000",Hammer
Tang Yin ,1470,1523,Enjoying the late breeze on a fishing boat,N/A,Works on Paper,"March 22, 1999",Christie's New York,"Fine Chinese Ceramics, Paintings & Works of Art","80,000","100,000","65,000",Hammer
Attributed to Tang Yin ,1470,1523,Woodgathering scholar reading beneath pine,N/A,Works on Paper,"March 22, 1999",Christie's New York,"Fine Chinese Ceramics, Paintings & Works of Art","10,000","15,000","28,000",Hammer
Tang Yin ,1470,1523,White clouds and red leaves,N/A,Works on Paper,"September 15, 1998",Christie's New York,Fine Chinese Paintings & Calligraphy,"30,000","50,000","24,000",Hammer
Tang Yin ,1470,1523,Thatched hut under the Wutong tree,N/A,Works on Paper,"September 22, 1997",Sotheby's New York,The C.C.Wang Family Collection of Important Chinese Paintings,"200,000","250,000","200,000",Hammer
Attributed to Tang Yin ,1470,1523,Visiting a friend on a clear morning,N/A,Works on Paper,"September 19, 1997",Christie's New York,Fine Chinese Paintings & Calligraphy,"30,000","40,000","20,000",Hammer
Tang Yin ,1470,1523,Landscape and calligraphy,N/A,Works on Paper,"March 18, 1997",Christie's New York,Fine Chinese Paintings & Calligraphy,N/A,N/A,"35,000",Hammer
Tang Yin ,1470,1523,Night banquet,N/A,Works on Paper,"June 08, 1996",Skinner Boston,Asian Works of Art including Pictures,N/A,N/A,"3,000",Hammer
Tang Yin ,1470,1523,Breeze in bamboo grove,N/A,Works on Paper,"April 28, 1996",Christie's Hong Kong,Fine Chinese Classical Paintings & Calligraphy,N/A,N/A,"20,688",Hammer
Tang Yin ,1470,1523,Withered trees at sunset,N/A,Works on Paper,"March 27, 1996",Christie's New York,Fine Chinese Paintings & Calligraphy,N/A,N/A,"30,000",Hammer
Tang Yin ,1470,1523,Landscape,N/A,Works on Paper,"September 18, 1995",Sotheby's New York,Fine Chinese Paintings,N/A,N/A,"12,000",Hammer
Attributed to Tang Yin ,1470,1523,"Meng Yun Garden, with calligraphy handscroll by Wen Zhengming",1522,Works on Paper,"November 30, 1994",Christie's New York,Fine Chinese Paintings,N/A,N/A,"9,000",Hammer
Tang Yin ,1470,1523,Scholar and attendant. Bamboo,N/A,Works on Paper,"April 10, 1994",Sotheby's Taipei,Chinese Oil Paintings & Watercolours from the Dingyuanzhai Collect,N/A,N/A,"15,160",Hammer
Qiu Ying Circa ,1495,1551,Landscape with a fishing boat. Listening to flute at a willow bank,N/A,Works on Paper,"April 10, 1994",Sotheby's Taipei,Chinese Oil Paintings & Watercolours from the Dingyuanzhai Collect,N/A,N/A,"15,918",Hammer
Tang Yin ,1470,1523,Caligraphy and scene with huntsman and a tiger,N/A,Works on Paper,"June 19, 1993",Nagel Auktionen Stuttgart,"Oil Paintings, Watercolours & Sculpture",N/A,N/A,"9,521",Hammer
Style of Tang Yin ,1470,1523,Scholar and attendants,N/A,Works on Paper,"October 12, 1984",Sotheby's New York,,N/A,N/A,"1,700",Hammer
