Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Mi Fu ,1051,1107,Calligraphy,N/A,Works on Paper,"September 22, 2014",China Guardian  Beijing,39th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,325,651,"2,808",Premium
Mi Fu ,1051,1107,Calligraphy,N/A,Works on Paper,"June 22, 2014",China Guardian  Beijing,38th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"1,607","3,214","5,913",Premium
Su Shi ,1036,1101,Ink Bamboo,N/A,Works on Paper,"June 03, 2014",Poly International Auction Beijing,More Sublime when looking up: Chinese Classical Paintings and Calligraphy Evening Sale,"319,800","607,620","6,803,744",Premium
After Mi Fu ,1051,1107,Landscape,N/A,Works on Paper,"December 14, 2013",Xiling Yinshe Hangzhou,2013 Autumn Auction,"5,764","7,411","6,629",Premium
Su Shi ,1036,1101,Calligraphy,N/A,Works on Paper,"December 04, 2013",Poly International Auction Beijing,2013 Autumn Auction: Classical Chinese Paintings and Calligraphy,"98,520","147,780",N/A,Bought In
Mi Fu ,1051,1107,Untitled,N/A,Works on Paper,"October 27, 2013",Poly International Auction Beijing,The 24th Fine Art Auction: Carnival - Chinese Classic Painting & Calligraphy,N/A,N/A,"32,140",Premium
Su Shi ,1036,1101,Gong Fu Tie Calligraphy,N/A,Works on Paper,"September 19, 2013",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,N/A,N/A,"8,229,000",Premium
Mi Fu ,1051,1107,Calligraphy,N/A,Works on Paper,"September 17, 2013",China Guardian  Beijing,35th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy (II),"1,307","2,451","9,395",Premium
Su Shi ,1036,1101,Untitled,N/A,Works on Paper,"July 28, 2013",Poly International Auction Beijing,The 23rd Fine Arts Auction: Extension - Classic Chinese Painings & Calligraphy,N/A,N/A,"1,312",Premium
After Mi Fu ,1051,1107,Landscape,N/A,Works on Paper,"July 12, 2013",Xiling Yinshe Hangzhou,2013 Spring Auction,"29,321","40,725","41,213",Premium
Su Shi ,1036,1101,Ink Bamboo,N/A,Works on Paper,"March 25, 2013",China Guardian  Beijing,33rd China Guardian Quarterly Auctions - Chinese Painting and Calligraphy XI,"1,286","1,929","9,615",Premium
