Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
After Wu Zhen ,1280,1354,Spring Fall in the Mountain,N/A,Works on Paper,"November 23, 2012",Bonhams Hong Kong,Fine Chinese Paintings & Contemporary Asian Art,"12,900","19,350",N/A,Bought In
Wu Zhen ,1280,1354,[Untitled],N/A,Works on Paper,"August 12, 2012",Poly International Auction Beijing,The 19th Fine Artwork Auction - Ancient Paintings and Calligraphies from overseas collectors,N/A,N/A,"4,516",Premium
Wu Zhen ,1280,1354,[Untitled],N/A,Works on Paper,"August 12, 2012",Poly International Auction Beijing,The 19th Fine Artwork Auction - Ancient Paintings and Calligraphies,N/A,N/A,"1,806",Premium
Wu Zhen ,1280,1354,Ink Bamboo,N/A,Works on Paper,"June 18, 2012",China Guardian  Beijing,30th China Guardian Quarterly Auction - Chinese Painting and Calligraphy VII,"55,020","86,460","63,273",Premium
Wu Zhen ,1280,1354,[Untitled],N/A,Works on Paper,"April 23, 2012",Poly International Auction Beijing,The 18th Fine Artwork Auction - Chinese Paintings & Calligraphy V,"7,920","12,672",N/A,Bought In
Wu Zhen ,1280,1354,[Untitled],N/A,Works on Paper,"April 23, 2012",Poly International Auction Beijing,The 18th Fine Artwork Auction - Chinese Paintings & Calligraphy V,"55,440","71,280","63,756",Premium
Wu Zhen ,1280,1354,[Untitled],N/A,Works on Paper,"April 23, 2012",Poly International Auction Beijing,The 18th Fine Artwork Auction - Chinese Paintings & Calligraphy V,"1,900","2,851","20,037",Premium
Wu Zhen ,1280,1354,Bamboo And Tree,N/A,Works on Paper,"March 26, 2012",China Guardian  Beijing,29th China Guardian Quarterly Auction - Chinese Painting and Calligraphy IX,"1,267","2,851","21,859",Premium
Attributed to Wu Zhen ,1280,1354,The Painting Of Bamboos,1348,Works on Paper,"March 22, 2012",Sotheby's New York,Fine Classical Chinese Paintings,"80,000","120,000",N/A,Bought In
Wu Zhen ,1280,1354,Untitled,1342,Works on Paper,"October 25, 2011",Poly International Auction Beijing,The 16th Fine Artwork Auction- Chinese Painting and Calligraphy Part IV,N/A,N/A,"10,846",Premium
Wu Zhen ,1280,1354,Character and landscape,N/A,Works on Paper,"September 17, 2011",China Guardian  Beijing,27th China Guardian Quarterly Auction,469,939,"1,799",Premium
Wu Zhen ,1280,1354,Ink bamboo,N/A,Works on Paper,"September 17, 2011",China Guardian  Beijing,27th China Guardian Quarterly Auction,"2,347","3,912","2,699",Premium
Wu Zhen ,1280,1354,Ink bamboo,N/A,Works on Paper,"September 17, 2011",China Guardian  Beijing,27th China Guardian Quarterly Auction,"4,382","7,512",N/A,Bought In
Wu Zhen ,1280,1354,Bamboo,1342,Works on Paper,"September 17, 2011",China Guardian  Beijing,27th China Guardian Quarterly Auction,"1,565","3,130","1,799",Premium
Wu Zhen ,1280,1354,Bamboos in wind,N/A,Works on Paper,"July 16, 2011",Xiling Yinshe Hangzhou,2011 Spring Auctions,"541,695","773,850",N/A,Bought In
Wu Zhen ,1280,1354,Ink bamboo,N/A,Works on Paper,"June 18, 2011",China Guardian  Beijing,26th China Guardian Quarterly Auction,"1,236","2,318","1,421",Premium
Wu Zhen ,1280,1354,Bird and rock,N/A,Works on Paper,"June 18, 2011",China Guardian  Beijing,26th China Guardian Quarterly Auction,"1,236","2,318","5,332",Premium
Wu Zhen ,1280,1354,Ink bamboo,N/A,Works on Paper,"June 18, 2011",China Guardian  Beijing,26th China Guardian Quarterly Auction,772,"1,545","3,554",Premium
Wu Zhen ,1280,1354,Landscape and character,N/A,Works on Paper,"June 18, 2011",China Guardian  Beijing,26th China Guardian Quarterly Auction,"185,472","278,208","488,796",Premium
Wu Zhen ,1280,1354,Landscape,N/A,Works on Paper,"June 04, 2011",Poly International Auction Beijing,2011 Spring Auction- Classical Chinese Paintings And Calligraphy Evening Sale,"185,199","339,532","212,979",Premium
Wang Hui ,1632,1717,Landscape,N/A,Works on Paper,"May 21, 2011",China Guardian  Beijing,2011 Spring Auction,"154,040","231,060",N/A,Bought In
Lan Ying ,1585,1664,Landscape,N/A,Works on Paper,"May 21, 2011",China Guardian  Beijing,2011 Spring Auction,"77,020","123,232","248,004",Premium
Wu Zhen ,1280,1354,Untitled,N/A,Works on Paper,"April 22, 2011",Poly International Auction Beijing,14th Fine Art Auction- Chinese Paintings and Calligraphy V,"3,073","4,610",N/A,Bought In
Wu Zhen ,1280,1354,Untitled,N/A,Works on Paper,"April 21, 2011",Poly International Auction Beijing,14th Fine Art Auction- Chinese Paintings and Calligraphy IV,"1,540","3,080","7,085",Premium
Wu Zhen ,1280,1354,Ink bamboo,N/A,Works on Paper,"March 19, 2011",China Guardian  Beijing,25th China Guardian Quarterly Auction,"7,611","12,178","8,753",Premium
Wu Zhen ,1280,1354,Landscape,1342,Works on Paper,"March 19, 2011",China Guardian  Beijing,25th China Guardian Quarterly Auction,761,"1,522","2,100",Premium
Wu Zhen ,1280,1354,Hanging scroll,N/A,Works on Paper,"November 20, 2010",Poly International Auction Beijing,"12th Fine Arts Auction,Chinese Ancient Paintings & Calligraphy (II)","9,036","12,048",N/A,Bought In
Wu Zhen ,1280,1354,Bamboo and stone,N/A,Works on Paper,"June 04, 2010",Council Beijing,Spring 2010 Auction,"14,648","17,577","27,890",Premium
Wu Zhen ,1280,1354,[Untitled],N/A,Works on Paper,"March 24, 2010",Poly International Auction Beijing,10th Fine Arts Auctions- Chinese Classical Painting And Calligraphies,"2,658","4,134","4,961",Premium
