Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"March 28, 2016",China Guardian  Beijing,45th China Guardian Quarterly Auction - Classical Chinese Painting and Calligraphy,919,"1,378",N/A,Bought In
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"March 28, 2016",China Guardian  Beijing,45th China Guardian Quarterly Auction - Classical Chinese Painting and Calligraphy,"91,932","122,577",N/A,Bought In
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"March 28, 2016",China Guardian  Beijing,45th China Guardian Quarterly Auction - Classical Chinese Painting and Calligraphy,"19,152","27,579","42,289",Premium
Zhang Ruitu ,1576,1641,Landscape,N/A,Works on Paper,"December 20, 2015",China Guardian  Beijing,44th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"1,854","3,399","2,132",Premium
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"December 20, 2015",China Guardian  Beijing,44th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"3,090","6,180",N/A,Bought In
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"December 20, 2015",China Guardian  Beijing,44th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"7,726","12,361",N/A,Bought In
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"December 07, 2015",Poly International Auction Beijing,Chinese Classical Paintings and Calligraphy Evening Sale,"625,870","938,805","1,475,489",Premium
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"December 07, 2015",Poly International Auction Beijing,Chinese Classical Paintings and Calligraphy Evening Sale,"187,761","250,348","323,887",Premium
Zhang Ruitu ,1576,1641,Calligraphy album,N/A,Works on Paper,"December 07, 2015",Poly International Auction Beijing,Chinese Classical Paintings and Calligraphy Evening Sale,"531,989","782,337",N/A,Bought In
Zhang Ruitu ,1576,1641,Calligraphy in Running Script,N/A,Works on Paper,"November 30, 2015",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"10,322","12,903",N/A,Bought In
