Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Wen Zhengming ,1470,1559,Scholars in Conversation,N/A,Works on Paper,"November 28, 2016",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"12,889","25,779","88,618",Premium
Wen Zhengming ,1470,1559,Thousand Character Classic in Running-Cursive Script,N/A,Works on Paper,"November 28, 2016",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"25,779","38,669",N/A,Bought In
Wen Zhengming ,1470,1559,Seven-character Poems in Running-cursive Script,1509,Works on Paper,"November 28, 2016",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"64,449","90,229","239,753",Premium
Wen Zhengming ,1470,1559,Gathering in the Deep Mountains,N/A,Works on Paper,"November 28, 2016",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"38,669","64,449",N/A,Bought In
Wen Zhengming ,1470,1559,Calligraphy in Running Script,1552,Works on Paper,"November 28, 2016",China Guardian Hong Kong,China Guardian HK 2016 Autumn Auctions - Classical Chinese Painting and Calligraphy,"6,444","7,733","10,647",Premium
Wen Zhengming ,1470,1559,Poem in Running Script,N/A,Works on Paper,"November 28, 2016",China Guardian Hong Kong,China Guardian HK 2016 Autumn Auctions - Classical Chinese Painting and Calligraphy,"128,899","193,349",N/A,Bought In
Attributed to Wen Zhengming ,1470,1559,Landscape,N/A,Works on Paper,"November 25, 2016",Bonhams Hong Kong,Fine Chinese Paintings and Southeast Asian Art,"25,779","38,669","32,224",Premium
Wen Zhengming ,1470,1559,Boating in Spring,N/A,Works on Paper,"November 14, 2016",China Guardian  Beijing,China Guardian 2016 Autumn Auctions - Classical Chinese Painting and Calligraphy,"40,936","55,556",N/A,Bought In
Wen Zhengming ,1470,1559,Calligraphy in Running Script,N/A,Works on Paper,"November 14, 2016",China Guardian  Beijing,China Guardian 2016 Autumn Auctions - Classical Chinese Painting and Calligraphy,"29,240","40,936",N/A,Bought In
Wen Zhengming ,1470,1559,Calligraphy in Running Script,N/A,Works on Paper,"November 14, 2016",China Guardian  Beijing,China Guardian 2016 Autumn Auctions - Classical Chinese Painting and Calligraphy,"131,580","219,300","252,195",Premium
Wen Zhengming ,1470,1559,Calligraphy in Cursive Script,1533,Works on Paper,"November 13, 2016",China Guardian  Beijing,China Guardian 2016 Autumn Auctions - Grand View: Chinese Painting Highlight · Classical,"513,800","660,600","844,100",Premium
Wen Zhengming ,1470,1559,Calligraphy in Running Script,N/A,Works on Paper,"November 13, 2016",China Guardian  Beijing,China Guardian 2016 Autumn Auctions - Grand View: Chinese Painting Highlight · Classical,"880,800","1,174,400",N/A,Bought In
Wen Zhengming ,1470,1559,Miscellaneous Album,N/A,Works on Paper,"November 13, 2016",China Guardian  Beijing,China Guardian 2016 Autumn Auctions - Grand View: Chinese Painting Highlight · Classical,"1,761,600","2,202,000",N/A,Bought In
Wen Zhengming ,1470,1559,Pine and Rock,1527,Works on Paper,"November 13, 2016",China Guardian  Beijing,China Guardian 2016 Autumn Auctions - Grand View: Chinese Painting Highlight · Classical,"322,960","469,760",N/A,Bought In
Wen Zhengming ,1470,1559,[Untitled],N/A,Works on Paper,"November 11, 2016",Poly International Auction Beijing,The 36th Fine Arts Auction - Memorize - A Fine Classic Chinese Paintings and Calligraphy Special,N/A,N/A,843,Premium
Wen Zhengming ,1470,1559,[Untitled],N/A,Works on Paper,"November 11, 2016",Poly International Auction Beijing,The 36th Fine Arts Auction - Memorize - A Fine Classic Chinese Paintings and Calligraphy Special,N/A,N/A,506,Premium
Wen Zhengming ,1470,1559,[Untitled],N/A,Works on Paper,"November 11, 2016",Poly International Auction Beijing,The 36th Fine Arts Auction - Memorize - A Fine Classic Chinese Paintings and Calligraphy Special,N/A,N/A,843,Premium
Attributed to Wen Zhengming ,1470,1559,[Untitiled],N/A,Works on Paper,"November 11, 2016",Poly International Auction Beijing,The 36th Fine Arts Auction - Memorize - A Fine Classic Chinese Paintings and Calligraphy Special,N/A,N/A,"2,530",Premium
Wen Zhengming ,1470,1559,[Untitiled],N/A,Works on Paper,"November 11, 2016",Poly International Auction Beijing,The 36th Fine Arts Auction - Memorize - A Fine Classic Chinese Paintings and Calligraphy Special,N/A,N/A,"2,024",Premium
Wen Zhengming ,1470,1559,[Untitled],N/A,Works on Paper,"November 10, 2016",Poly International Auction Beijing,The 36th Fine Arts Auction - Leisure - A Scholar and His Era Special,N/A,N/A,"6,432",Premium
Wen Zhengming ,1470,1559,Trees on a Hillside,N/A,Works on Paper,"November 08, 2016",Christie's London,Chinese Ceramics & Works of Art,"18,637","31,062","289,502",Premium
Wen Zhengming ,1470,1559,Running Script Calligraphy,N/A,Works on Paper,"November 08, 2016",Christie's London,Chinese Ceramics & Works of Art,"12,425","24,850","200,042",Premium
Wen Zhengming ,1470,1559,Bamboo and rock,1533,Works on Paper,"October 03, 2016",Poly International Auction Hong Kong,Classical Chinese Paintings and Calligraphy,"10,311","15,467","15,210",Premium
Wen Zhengming ,1470,1559,Magnolia,1531,Works on Paper,"October 03, 2016",Sotheby's Hong Kong,Fine Classical Chinese Paintings,"77,339","103,119","96,674",Premium
Wen Zhengming ,1470,1559,Letters to Lu Shidao,N/A,Works on Paper,"October 03, 2016",Sotheby's Hong Kong,Fine Classical Chinese Paintings,"193,349","322,249","629,031",Premium
Wen Zhengming ,1470,1559,Character and Landscape,N/A,Works on Paper,"September 25, 2016",China Guardian  Beijing,47th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"7,495","11,992","15,859",Premium
Wen Zhengming ,1470,1559,Landscape,N/A,Works on Paper,"September 25, 2016",China Guardian  Beijing,47th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"8,994","14,990",N/A,Bought In
Wen Zhengming ,1470,1559,Landscape,N/A,Works on Paper,"September 25, 2016",China Guardian  Beijing,47th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"1,499","2,998","1,723",Premium
Wen Zhengming ,1470,1559,Character and Landscape,N/A,Works on Paper,"September 25, 2016",China Guardian  Beijing,47th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"2,998","5,996","23,271",Premium
