Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Wu Zuoren ,1908,1997,Camel,N/A,Works on Paper,"September 24, 2016",China Guardian  Beijing,47th China Guardian Quarterly Auctions - Modern Chinese Painting and Calligraphy (II?,"89,940","119,920",N/A,Bought In
Wu Zuoren ,1908,1997,Two Pandas,1972,Works on Paper,"September 15, 2016",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"25,000","40,000",N/A,Bought In
Wu Zuoren ,1908,1997,Flowers; Calligraphy,1984,Works on Paper,"June 25, 2016",Xiling Yinshe Hangzhou,2016 Spring Auction,"3,020","4,530","6,947",Premium
Wu Zuoren ,1908,1997,Camellia and Calligraphy,1965,Works on Paper,"June 05, 2016",Poly International Auction Beijing,Antiquities The Intellectual Life of Literati,N/A,N/A,"19,263",Premium
Wu Zuoren ,1908,1997,Yak,1981,Works on Paper,"June 04, 2016",Poly International Auction Beijing,Modern Chinese Painting and Calligraphy (I),"30,456","60,912",N/A,Bought In
Wu Zuoren ,1908,1997,Panda,1984,Works on Paper,"June 04, 2016",Poly International Auction Beijing,Modern Chinese Painting and Calligraphy (I),"4,568","7,614","5,253",Premium
Wu Zuoren ,1908,1997,Fog Over Huangpu River,1974,Paintings,"June 04, 2016",Poly International Auction Beijing,Modern and Contemporary Arts,"76,140","91,368",N/A,Bought In
Wu Zuoren ,1908,1997,Goldfish,N/A,Works on Paper,"May 31, 2016",Christie's Hong Kong,Fine Chinese Modern Paintings,"12,868","25,737",N/A,Bought In
Wu Zuoren ,1908,1997,Camels,1964,Works on Paper,"May 31, 2016",Christie's Hong Kong,Fine Chinese Modern Paintings,"7,721","10,295","12,868",Premium
Wu Zuoren ,1908,1997,Goldfish,N/A,Works on Paper,"May 31, 2016",Christie's Hong Kong,Fine Chinese Modern Paintings,"12,868","19,303",N/A,Bought In
Wu Zuoren ,1908,1997,In the pond,1973,Works on Paper,"May 31, 2016",Christie's Hong Kong,Fine Chinese Modern Paintings,"5,147","7,721","27,346",Premium
Wu Zuoren ,1908,1997,Goldfish,N/A,Works on Paper,"May 31, 2016",Christie's Hong Kong,Fine Chinese Modern Paintings,"6,434","9,008","27,346",Premium
Wu Zuoren ,1908,1997,Running Cow,N/A,Works on Paper,"May 31, 2016",Est-Ouest Auctions Hong Kong,2016 Spring Sale,"2,573","3,860",N/A,Bought In
Wu Zuoren ,1908,1997,Flying,N/A,Works on Paper,"May 31, 2016",Est-Ouest Auctions Hong Kong,2016 Spring Sale,"1,930","3,217",N/A,Bought In
Wu Zuoren ,1908,1997,Sketching of Panda & Squirrel,1955,Works on Paper,"May 31, 2016",Est-Ouest Auctions Hong Kong,2016 Spring Sale,"2,573","3,860",N/A,Bought In
Wu Zuoren ,1908,1997,Endeavor,1982,Works on Paper,"May 29, 2016",China Guardian Hong Kong,China Guardian Hong Kong 2016 Spring Auctions - Chinese Painting and Calligraphy from the Four Seas (I),"7,725","10,300","11,394",Premium
Wu Zuoren ,1908,1997,Goldfishes,N/A,Works on Paper,"May 28, 2016",Poly International Auction Hong Kong,The Beauty of Brushes - A Selection of Chinese Paintings and Calligraphy [2],"3,862","6,437",N/A,Bought In
Wu Zuoren ,1908,1997,Camels,1979,Works on Paper,"May 14, 2016",ChengXuan Auctions Beijing,Chinese Paintings & Calligraphy (Part II),"58,168","68,884",N/A,Bought In
Wu Zuoren ,1908,1997,Goldfish,N/A,Works on Paper,"May 14, 2016",ChengXuan Auctions Beijing,Chinese Paintings & Calligraphy (Part II),"22,961","30,615",N/A,Bought In
Wu Zuoren ,1908,1997,Goldfishes,1983,Works on Paper,"May 14, 2016",China Guardian  Beijing,China Guardian 2016 Spring Auctions - Modern Chinese Painting and Calligraphy (I),"22,961","27,553","66,894",Premium
Wu Zuoren ,1908,1997,Eagle,1985,Works on Paper,"May 14, 2016",China Guardian  Beijing,China Guardian 2016 Spring Auctions - Modern Chinese Painting and Calligraphy (I),"38,269","53,576","61,613",Premium
Wu Zuoren ,1908,1997,Camel,1960,Works on Paper,"May 14, 2016",China Guardian  Beijing,China Guardian 2016 Spring Auctions - Modern Chinese Painting and Calligraphy (I),"45,922","61,230","158,433",Premium
Wu Zuoren ,1908,1997,Five Camels,1961,Works on Paper,"May 14, 2016",China Guardian  Beijing,China Guardian 2016 Spring Auctions - Modern Chinese Painting and Calligraphy(II),"53,576","68,884",N/A,Bought In
Wu Zuoren ,1908,1997,Goldfishes,1980,Works on Paper,"May 14, 2016",China Guardian  Beijing,China Guardian 2016 Spring Auctions - Modern Chinese Painting and Calligraphy(II),"18,369","27,553",N/A,Bought In
Wu Zuoren ,1908,1997,Camel,1989,Works on Paper,"April 04, 2016",Poly International Auction Hong Kong,Fine Modern Chinese Paintings and Calligraphy,"28,374","41,272",N/A,Bought In
Wu Zuoren ,1908,1997,Camel,1990,Works on Paper,"April 04, 2016",Poly International Auction Hong Kong,Fine Modern Chinese Paintings and Calligraphy,"19,346","32,244",N/A,Bought In
Wu Zuoren ,1908,1997,Colorful tulips,1978,Works on Paper,"April 04, 2016",Poly International Auction Hong Kong,Fine Modern Chinese Paintings and Calligraphy,"6,448","12,897","7,609",Premium
Wu Zuoren ,1908,1997,Charac Ter and Yak,N/A,Works on Paper,"March 27, 2016",China Guardian  Beijing,45th China Guardian Quarterly Auction - Modern Chinese Painting and Calligraphy III,"45,966","61,288","77,530",Premium
Wu Zuoren ,1908,1997,Fishes,N/A,Works on Paper,"March 26, 2016",China Guardian  Beijing,45th China Guardian Quarterly Auction - Modern Chinese Painting and Calligraphy II,768,"1,229","21,211",Premium
Wu Zuoren ,1908,1997,Calligraphy,N/A,Works on Paper,"March 26, 2016",China Guardian  Beijing,45th China Guardian Quarterly Auction - Modern Chinese Painting and Calligraphy II,768,"1,229","3,888",Premium
Wu Zuoren ,1908,1997,Yak,N/A,Works on Paper,"March 26, 2016",China Guardian  Beijing,45th China Guardian Quarterly Auction - Modern Chinese Painting and Calligraphy II,"12,296","18,444",N/A,Bought In
